year,engine_volume,mileage,horsepower,price
2011,2.4,217495.0,208.0,34038.61
2002,2.5,97905.0,217.0,38215.62
2012,2.3,103817.0,200.0,38794.09
2017,2.2,125328.0,191.0,39523.64
2003,2.0,108525.0,174.0,32849.84
2019,3.1,144936.0,269.0,54278.95
2002,3.3,88019.0,287.0,51000.18
2021,2.4,50264.0,208.0,44052.35
2008,1.6,30533.0,139.0,24894.76
2022,3.9,144026.0,339.0,62548.12
2020,1.8,93704.0,156.0,30883.66
2019,1.3,61523.0,113.0,24998.32
2012,0.9,89047.0,78.0,15523.29
2016,2.6,217627.0,226.0,39176.6
2014,2.3,64455.0,200.0,42333.32
2014,3.3,156360.0,287.0,49011.66
2015,3.0,141055.0,261.0,48652.81
2006,2.7,187072.0,235.0,42403.22
2013,2.3,113845.0,200.0,37991.07
2008,3.4,41983.0,295.0,58032.58
2011,4.0,169627.0,347.0,60821.06
2018,3.3,107509.0,287.0,58807.27
2015,2.1,183723.0,182.0,31173.16
1997,3.1,160798.0,269.0,47203.52
2020,2.2,169793.0,191.0,35927.49
2017,1.6,238424.0,139.0,28953.93
2001,1.8,134100.0,156.0,25940.9
2011,2.2,192143.0,191.0,36654.65
2006,2.6,99758.0,226.0,43901.24
2003,4.1,147036.0,356.0,60590.94
2009,1.8,94886.0,156.0,32321.79
2012,3.6,143962.0,313.0,57019.38
2015,2.2,138740.0,191.0,34083.4
2007,0.9,16972.0,78.0,19183.4
2015,2.1,89414.0,182.0,34684.53
2002,3.4,131516.0,295.0,49986.97
2008,2.8,7130.0,243.0,45482.44
2002,2.8,115208.0,243.0,43465.7
2008,3.6,170424.0,313.0,53228.7
2001,1.7,185012.0,148.0,21724.78
2017,1.7,80878.0,148.0,29548.81
2006,0.8,188220.0,69.0,10526.05
2005,3.2,180406.0,278.0,48988.4
2016,2.9,12605.0,252.0,52896.4
2016,3.1,125790.0,269.0,52928.65
2005,1.6,131321.0,139.0,25128.47
2019,1.2,195940.0,104.0,21577.43
2016,1.4,134319.0,122.0,25104.0
2022,1.8,189687.0,156.0,32646.46
2023,3.7,80961.0,321.0,65622.62
2007,3.3,40098.0,287.0,53424.29
2012,2.1,87608.0,182.0,36929.04
1996,2.7,198849.0,235.0,34893.44
2023,2.0,166296.0,174.0,37460.58
2015,2.8,236123.0,243.0,43955.0
2009,1.6,47834.0,139.0,26463.85
2014,3.1,172066.0,269.0,51496.51
2021,1.8,157743.0,156.0,29791.11
2012,3.1,105734.0,269.0,45901.27
2009,2.2,158796.0,191.0,36390.23
2013,1.9,126998.0,165.0,32979.06
2017,3.8,143015.0,330.0,59127.45
2018,2.6,154027.0,226.0,44279.1
2006,2.2,169005.0,191.0,35875.83
2007,3.1,124341.0,269.0,48998.5
2016,1.4,208867.0,122.0,28445.68
2005,3.4,109214.0,295.0,51060.24
1999,2.4,214188.0,208.0,28761.45
2023,3.0,63608.0,261.0,50604.44
1995,1.3,70747.0,113.0,14655.39
2018,2.2,73674.0,191.0,43847.24
1997,2.5,167843.0,217.0,35355.86
2016,3.3,79727.0,287.0,59293.14
2013,3.0,194506.0,261.0,46376.05
2017,2.2,93676.0,191.0,36948.7
2023,2.8,139964.0,243.0,44917.21
2001,3.5,152004.0,304.0,51226.53
2006,2.3,69213.0,200.0,39321.73
2009,2.3,50461.0,200.0,38562.74
2019,1.0,134144.0,87.0,17130.9
1999,2.3,106138.0,200.0,35897.03
2009,1.1,144922.0,96.0,20278.4
2002,2.4,52717.0,208.0,37194.67
2004,3.3,102162.0,287.0,49932.16
2020,0.8,110908.0,69.0,14700.34
2010,3.5,0.0,304.0,59856.14
2002,2.2,169773.0,191.0,31391.82
1995,2.5,82128.0,217.0,31596.09
2006,2.1,194958.0,182.0,28353.44
1999,1.1,85358.0,96.0,18245.64
1997,1.9,93934.0,165.0,27568.47
1995,4.2,57904.0,365.0,60901.06
1998,1.6,177331.0,139.0,22031.14
2002,1.2,142708.0,104.0,16277.22
1997,2.6,190007.0,226.0,35064.44
2004,2.4,109633.0,208.0,36862.51
1996,2.2,117914.0,191.0,35211.18
2005,2.5,35899.0,217.0,44495.19
2019,3.0,88798.0,261.0,47641.04
2004,2.0,128525.0,174.0,30890.13
2015,2.7,139360.0,235.0,41688.37
2008,3.3,211197.0,287.0,47532.63
2001,1.7,27453.0,148.0,24481.47
2021,0.8,131473.0,69.0,16158.63
2021,3.0,101188.0,261.0,49480.71
1996,4.5,123775.0,391.0,68341.67
2003,2.5,125136.0,217.0,36571.99
2010,2.7,110441.0,235.0,39939.3
2007,2.3,63345.0,200.0,38077.44
2003,3.8,54061.0,330.0,59266.21
2014,2.4,106754.0,208.0,39947.96
1998,2.4,48969.0,208.0,38370.04
2016,3.2,114355.0,278.0,55444.83
2004,2.1,107332.0,182.0,32403.98
2020,1.5,0.0,130.0,32031.37
2020,3.2,216681.0,278.0,51063.7
2016,2.0,123863.0,174.0,35751.33
2006,1.7,0.0,148.0,27460.61
2011,4.2,132357.0,365.0,67306.22
2008,2.4,109831.0,208.0,39162.56
2008,2.9,54112.0,252.0,45699.74
2019,2.5,135465.0,217.0,47208.9
1996,1.8,72892.0,156.0,24220.54
2015,3.1,129652.0,269.0,51400.13
2019,2.8,84925.0,243.0,46667.84
2014,2.0,74721.0,174.0,36548.72
2005,2.8,119223.0,243.0,47506.06
2010,2.1,38895.0,182.0,38058.3
2013,1.6,115873.0,139.0,27760.2
2017,1.5,152863.0,130.0,28555.32
2000,2.7,183531.0,235.0,37784.4
2018,2.2,174428.0,191.0,37975.61
2013,3.7,187667.0,321.0,57835.22
1999,2.5,97264.0,217.0,35334.13
2020,1.9,68768.0,165.0,39211.89
1998,2.6,160768.0,226.0,39883.97
2009,1.5,94155.0,130.0,24084.37
2023,2.4,120313.0,208.0,44880.3
1998,2.8,157343.0,243.0,38078.8
2014,2.7,221055.0,235.0,43133.33
2004,3.5,146440.0,304.0,53157.09
2018,4.6,130255.0,400.0,77631.98
2016,3.0,63944.0,261.0,51981.6
1997,3.4,178468.0,295.0,45504.21
2020,4.5,140432.0,391.0,75103.95
1999,1.7,102643.0,148.0,24798.83
2000,2.6,97479.0,226.0,38636.34
2015,2.1,99657.0,182.0,36514.61
2016,3.2,122198.0,278.0,51631.48
2002,2.7,47050.0,235.0,46638.66
2001,1.8,180901.0,156.0,27292.8
2015,2.5,171734.0,217.0,38378.67
2004,3.3,111626.0,287.0,49545.6
2000,1.5,99768.0,130.0,20334.15
2008,1.9,118841.0,165.0,32851.99
1998,1.7,127328.0,148.0,24616.12
2022,2.8,104995.0,243.0,47016.69
2019,3.5,169954.0,304.0,60105.5
2007,0.9,48795.0,78.0,18364.24
2014,2.6,84403.0,226.0,44516.63
2011,1.8,158762.0,156.0,29524.25
2017,3.3,136214.0,287.0,51557.11
2001,2.3,86023.0,200.0,36822.94
1998,2.6,140023.0,226.0,37088.11
2023,2.5,80352.0,217.0,47140.28
2008,3.4,104494.0,295.0,55061.21
1997,4.1,172186.0,356.0,59182.73
2018,1.6,166654.0,139.0,27932.45
1999,1.7,134412.0,148.0,28186.94
2010,2.8,67443.0,243.0,43654.77
2020,1.8,101117.0,156.0,32272.15
2017,3.2,124823.0,278.0,55286.91
2014,3.4,192771.0,295.0,56299.79
1998,2.1,30882.0,182.0,32835.95
2018,1.9,76393.0,165.0,33601.4
2018,2.3,176430.0,200.0,37138.44
1996,2.6,188008.0,226.0,33232.16
2012,2.8,116514.0,243.0,49679.43
2013,0.8,196920.0,69.0,13527.42
2022,1.7,83331.0,148.0,34002.69
2022,2.2,44538.0,191.0,42463.2
2013,1.9,159512.0,165.0,34346.06
2011,0.8,184735.0,69.0,12696.05
2008,1.0,183901.0,87.0,15058.34
2013,1.5,76828.0,130.0,29100.77
2016,2.4,129969.0,208.0,36892.66
2018,2.2,161991.0,191.0,40295.74
2007,2.0,135049.0,174.0,35229.09
2006,3.1,192318.0,269.0,46932.57
2020,3.1,99748.0,269.0,51128.4
2000,2.6,116469.0,226.0,40833.33
2015,2.6,131810.0,226.0,42853.43
1998,1.8,161628.0,156.0,25558.8
2013,1.9,110277.0,165.0,33072.09
2010,1.1,166372.0,96.0,17036.62
2007,2.3,200231.0,200.0,35283.55
1998,3.1,94096.0,269.0,43621.61
2017,3.6,111767.0,313.0,55005.61
2011,2.3,168388.0,200.0,37330.59
2017,2.9,216376.0,252.0,48264.18
1995,0.8,151798.0,69.0,8548.22
2012,2.2,80688.0,191.0,36451.0
2014,2.1,129909.0,182.0,36679.07
2011,3.7,168010.0,321.0,57520.06
2021,2.8,79372.0,243.0,48191.81
2022,2.9,66081.0,252.0,52123.82
2021,2.9,102751.0,252.0,50289.97
2009,2.5,152982.0,217.0,36846.48
2005,3.7,51539.0,321.0,58516.8
2019,0.8,85346.0,69.0,18837.38
2022,2.6,133683.0,226.0,44220.12
2016,3.4,174526.0,295.0,56246.66
2007,1.0,134511.0,87.0,17683.21
1995,3.2,138734.0,278.0,45504.61
2011,1.9,170246.0,165.0,30771.7
2000,2.6,199863.0,226.0,36245.51
1998,1.9,194276.0,165.0,25542.42
2014,3.3,17932.0,287.0,56017.26
2010,2.3,124903.0,200.0,33871.53
2009,3.2,165626.0,278.0,49627.13
2021,2.8,204989.0,243.0,46754.25
2009,1.9,152049.0,165.0,35291.87
2000,2.9,77041.0,252.0,45513.26
2009,2.0,83649.0,174.0,32358.99
2008,2.6,85048.0,226.0,39047.49
2022,2.3,135376.0,200.0,38631.86
2005,3.2,96009.0,278.0,49150.75
2001,2.9,0.0,252.0,45937.08
2003,2.5,61086.0,217.0,39415.9
2020,2.0,97788.0,174.0,35799.31
2010,1.5,51876.0,130.0,26714.04
1999,2.6,59324.0,226.0,39441.11
2019,2.0,222549.0,174.0,33156.18
2014,1.0,119569.0,87.0,17391.15
2023,1.4,100694.0,122.0,25912.2
2004,3.8,153367.0,330.0,56909.12
2012,2.0,177303.0,174.0,33042.19
1997,3.4,232031.0,295.0,44989.24
2007,2.2,205269.0,191.0,31761.23
2005,3.5,141740.0,304.0,53189.74
2011,3.4,43360.0,295.0,55902.63
2016,1.8,69876.0,156.0,34522.08
2007,0.9,99907.0,78.0,17929.49
2000,1.0,145328.0,87.0,14784.48
2011,1.9,124716.0,165.0,34085.41
2021,4.0,46349.0,347.0,67428.88
2007,2.2,37412.0,191.0,38875.44
2013,2.6,132950.0,226.0,41380.37
2015,3.5,126002.0,304.0,57475.77
2013,2.6,109506.0,226.0,44493.06
2004,2.6,144146.0,226.0,39732.91
1997,3.0,182341.0,261.0,40665.68
2008,2.7,135503.0,235.0,39246.12
2020,2.4,72917.0,208.0,44252.58
2013,1.9,215761.0,165.0,29396.56
1999,2.6,111185.0,226.0,38556.14
2023,3.4,122500.0,295.0,60823.35
1999,3.9,87317.0,339.0,57228.74
2014,2.7,66279.0,235.0,47638.91
2011,3.1,70350.0,269.0,49578.86
2015,2.7,59360.0,235.0,46280.2
2004,2.4,0.0,208.0,38028.2
1999,2.9,112187.0,252.0,41947.0
1998,3.5,175117.0,304.0,51356.55
2000,1.8,70784.0,156.0,30781.2
2020,1.3,247974.0,113.0,23067.37
1998,2.1,189319.0,182.0,29679.23
2001,2.7,119089.0,235.0,46008.34
2001,3.2,64446.0,278.0,50876.12
2012,1.7,40145.0,148.0,29308.04
1997,0.8,114316.0,69.0,7765.48
1995,2.1,123406.0,182.0,30608.31
2018,2.3,109781.0,200.0,37384.75
2019,1.6,173466.0,139.0,26319.3
1998,1.9,194854.0,165.0,26582.87
2000,3.2,143634.0,278.0,49513.53
2003,2.6,146323.0,226.0,38693.65
2016,2.8,104222.0,243.0,44777.42
2008,2.2,119754.0,191.0,35100.33
2022,1.9,140582.0,165.0,34017.41
2006,2.2,104163.0,191.0,35426.58
2022,2.9,153042.0,252.0,46888.55
2019,1.3,67191.0,113.0,24860.62
2014,3.8,83390.0,330.0,64218.55
2018,3.0,67654.0,261.0,53345.6
2019,2.1,86569.0,182.0,40318.46
1998,3.2,105636.0,278.0,44102.61
2015,3.5,171455.0,304.0,53951.28
2018,2.2,122072.0,191.0,40315.88
2006,2.3,55785.0,200.0,39160.73
2004,3.7,49902.0,321.0,59290.84
2016,4.2,99200.0,365.0,67693.1
2022,2.5,161720.0,217.0,41781.69
2001,1.6,190149.0,139.0,22560.83
1997,2.1,40462.0,182.0,31670.17
2017,3.3,138618.0,287.0,55267.94
2022,1.7,99906.0,148.0,32724.12
2008,2.3,103789.0,200.0,35408.43
2018,2.7,66788.0,235.0,48615.09
2004,1.8,108997.0,156.0,30926.36
2010,3.4,64541.0,295.0,58044.63
2010,3.1,106707.0,269.0,51173.1
2016,4.1,177413.0,356.0,66245.62
2004,3.1,151562.0,269.0,44558.89
2019,1.7,215688.0,148.0,27451.8
2007,2.9,146318.0,252.0,44628.48
2000,3.3,128726.0,287.0,50549.36
2006,3.3,147645.0,287.0,49480.62
2003,1.9,81210.0,165.0,29763.16
2007,1.8,15699.0,156.0,32818.5
1998,1.6,159809.0,139.0,22645.03
2018,3.8,30234.0,330.0,65396.0
2005,3.0,176080.0,261.0,43599.41
2014,1.8,157541.0,156.0,29537.76
2012,2.6,77524.0,226.0,42782.09
2020,2.4,98196.0,208.0,42491.63
2005,1.7,119423.0,148.0,26185.42
2019,2.5,73891.0,217.0,43226.25
2015,2.7,147026.0,235.0,44647.16
1998,4.0,151433.0,347.0,62778.07
2012,2.0,47852.0,174.0,36645.69
1995,1.1,78845.0,96.0,12527.02
2021,1.7,118160.0,148.0,32586.51
2001,1.8,177029.0,156.0,24751.46
2000,2.2,152614.0,191.0,30272.32
2009,1.7,3454.0,148.0,32619.54
2012,3.2,105400.0,278.0,52163.99
2018,1.6,143634.0,139.0,33756.43
2005,2.5,80002.0,217.0,39779.37
2014,4.1,76129.0,356.0,66404.32
2018,2.9,82652.0,252.0,52284.57
2009,2.9,104601.0,252.0,46673.96
2010,4.0,71045.0,347.0,62122.07
2001,3.5,152997.0,304.0,50233.16
2015,3.0,76965.0,261.0,50028.56
2004,2.3,68192.0,200.0,38374.65
2020,2.5,100065.0,217.0,46540.05
2006,2.4,193946.0,208.0,37453.35
2018,2.2,146264.0,191.0,38852.61
2008,2.7,149443.0,235.0,44429.16
2019,2.8,134313.0,243.0,48563.95
1999,1.5,72651.0,130.0,21539.1
2020,3.8,87997.0,330.0,63412.32
2015,2.8,79500.0,243.0,46490.24
2012,2.3,174578.0,200.0,39268.38
1999,2.7,134767.0,235.0,38000.81
1997,3.2,36635.0,278.0,47394.52
2017,1.3,192633.0,113.0,23072.82
2020,2.4,103402.0,208.0,46218.66
1999,1.6,152669.0,139.0,24322.84
2018,4.6,172617.0,400.0,75277.23
2011,2.6,0.0,226.0,43186.4
2013,1.6,142730.0,139.0,28644.36
2013,5.4,107371.0,469.0,83086.93
2019,2.1,0.0,182.0,41661.87
2015,2.3,63374.0,200.0,37340.67
2006,2.4,97270.0,208.0,37638.9
2019,1.8,162283.0,156.0,27451.42
2023,2.7,111188.0,235.0,45942.46
2003,0.8,127406.0,69.0,9748.7
1995,3.4,102194.0,295.0,51243.82
2012,1.6,174395.0,139.0,26387.27
2015,2.2,146052.0,191.0,35886.89
1998,3.1,128143.0,269.0,45913.34
2004,2.3,62843.0,200.0,35534.03
2019,2.4,125992.0,208.0,42127.72
2001,1.7,259094.0,148.0,22131.07
2016,4.2,159763.0,365.0,71433.77
2017,2.9,83033.0,252.0,52847.58
1995,1.6,212623.0,139.0,22003.83
2011,2.6,80830.0,226.0,43921.43
2018,1.6,155715.0,139.0,29316.02
2023,3.9,117690.0,339.0,68027.69
2023,2.7,129106.0,235.0,47830.8
1996,1.7,130941.0,148.0,24757.01
2022,3.1,107622.0,269.0,52249.95
2020,2.3,100533.0,200.0,39659.22
2005,1.5,54158.0,130.0,25403.13
2003,2.8,63749.0,243.0,39093.3
2001,2.8,136698.0,243.0,41802.59
2016,3.4,85864.0,295.0,56173.97
2011,2.6,74500.0,226.0,45256.42
2011,2.6,261366.0,226.0,41177.8
1996,2.6,244467.0,226.0,39802.74
2000,3.8,149041.0,330.0,57454.75
2008,2.3,156076.0,200.0,36320.15
2000,2.9,79379.0,252.0,43441.52
1996,3.0,60738.0,261.0,43301.76
1995,2.8,102983.0,243.0,42749.73
2004,2.2,120015.0,191.0,34131.66
2015,2.6,155654.0,226.0,43476.7
1999,2.4,28483.0,208.0,38010.1
1996,4.1,227362.0,356.0,57685.82
2016,2.1,132401.0,182.0,36358.85
2010,1.8,42465.0,156.0,32760.23
2019,2.5,127874.0,217.0,44867.4
1996,2.4,74877.0,208.0,33424.12
2004,2.7,71373.0,235.0,44200.34
1996,2.1,66880.0,182.0,29016.58
2010,2.6,107176.0,226.0,43767.13
2010,2.6,225136.0,226.0,39993.77
2013,3.2,124633.0,278.0,51665.48
2023,2.6,154694.0,226.0,44976.34
2001,2.6,166926.0,226.0,38412.98
2016,2.9,112762.0,252.0,50703.67
2006,3.2,61949.0,278.0,53323.63
2018,1.7,40063.0,148.0,34748.17
2009,1.5,100627.0,130.0,22938.65
2002,3.9,177197.0,339.0,58879.39
2000,3.1,166770.0,269.0,40497.6
2022,2.3,132819.0,200.0,36548.34
2021,2.5,139444.0,217.0,45538.51
2004,2.2,113159.0,191.0,31467.71
1997,2.7,95926.0,235.0,39943.2
2013,1.7,83091.0,148.0,33187.75
2011,3.2,46427.0,278.0,54382.47
2001,2.6,209856.0,226.0,37783.34
2015,2.7,128556.0,235.0,44759.71
2014,1.8,97877.0,156.0,31953.43
2020,2.9,211058.0,252.0,45962.29
1998,1.8,220599.0,156.0,22809.96
2008,1.9,257258.0,165.0,27556.31
2014,2.6,107584.0,226.0,44018.68
2016,4.5,125262.0,391.0,71936.95
2009,2.6,152548.0,226.0,36433.49
2018,0.8,203109.0,69.0,18295.31
2002,2.0,123101.0,174.0,32432.37
2015,3.0,70832.0,261.0,50433.88
2009,1.6,82331.0,139.0,29585.32
2016,3.2,178872.0,278.0,50617.17
2014,2.6,151052.0,226.0,43079.41
2022,3.3,111354.0,287.0,52561.22
2008,2.1,108066.0,182.0,34655.04
2021,2.0,111357.0,174.0,35994.89
2023,3.0,181952.0,261.0,50841.71
2003,2.5,80552.0,217.0,42813.65
2002,2.4,59329.0,208.0,38049.43
2020,3.8,210840.0,330.0,59803.19
2022,3.0,121253.0,261.0,50762.15
2020,0.9,116034.0,78.0,16705.9
2011,3.1,153550.0,269.0,49739.07
1996,3.1,70554.0,269.0,47617.94
2019,3.4,157525.0,295.0,55859.94
2018,1.7,100864.0,148.0,33265.22
1997,2.8,176284.0,243.0,41509.09
2002,2.6,43313.0,226.0,41734.09
2006,1.7,142533.0,148.0,27932.78
1995,3.3,108438.0,287.0,52727.44
2004,2.3,84768.0,200.0,34992.15
2014,3.4,158567.0,295.0,55748.84
1997,1.9,112584.0,165.0,27949.9
2000,1.3,143301.0,113.0,20983.68
2001,2.3,183286.0,200.0,31634.57
2014,2.7,159575.0,235.0,44177.34
2017,2.1,65981.0,182.0,36556.61
2019,0.8,92913.0,69.0,14744.38
2021,2.8,142965.0,243.0,50509.53
2012,2.8,159694.0,243.0,43704.82
2005,3.0,100452.0,261.0,45400.95
2013,2.2,129893.0,191.0,35480.64
1999,2.2,129579.0,191.0,36091.32
2013,3.7,136545.0,321.0,61585.69
2005,1.2,61053.0,104.0,20505.2
2018,2.3,49248.0,200.0,43465.67
2006,2.6,7038.0,226.0,41569.58
2004,3.0,125278.0,261.0,47199.31
2002,2.6,51790.0,226.0,40516.91
2018,1.8,226836.0,156.0,30482.11
2022,3.4,152706.0,295.0,54004.56
2022,2.5,60907.0,217.0,44405.05
2003,1.2,176757.0,104.0,17752.02
1998,2.7,176875.0,235.0,38877.86
1999,2.9,180936.0,252.0,38755.9
2015,4.1,79596.0,356.0,65124.59
2002,2.8,155803.0,243.0,42519.9
2017,1.3,181783.0,113.0,23621.95
2003,1.3,198543.0,113.0,19693.07
2009,3.5,43813.0,304.0,57562.06
2009,1.9,109118.0,165.0,29358.33
2010,1.3,77800.0,113.0,22856.44
2008,3.3,213206.0,287.0,50669.87
2002,2.1,144553.0,182.0,29406.87
2012,3.3,164562.0,287.0,49797.43
2004,1.8,143818.0,156.0,26923.04
2022,3.7,138764.0,321.0,62150.89
2014,3.2,76836.0,278.0,49653.07
2000,1.9,97675.0,165.0,28571.82
2006,1.2,123576.0,104.0,20682.79
1996,4.3,87571.0,373.0,65545.43
2001,2.3,78341.0,200.0,33892.77
2010,1.9,109716.0,165.0,32493.33
1997,3.6,89743.0,313.0,55946.66
2007,3.3,122491.0,287.0,52836.78
1997,3.4,97856.0,295.0,49828.39
2021,2.4,85757.0,208.0,38340.61
2012,4.0,73619.0,347.0,65189.52
2005,1.5,120305.0,130.0,27086.29
2002,2.1,164415.0,182.0,32551.36
2000,2.8,152544.0,243.0,42665.42
1995,3.4,43654.0,295.0,51772.67
2022,3.0,162988.0,261.0,52383.23
1995,2.4,152190.0,208.0,34221.78
2017,2.1,164364.0,182.0,31911.97
2002,3.4,174181.0,295.0,51987.12
1999,3.1,83617.0,269.0,45393.38
2022,1.8,105010.0,156.0,34054.04
2010,1.8,209523.0,156.0,29130.23
2005,2.1,206552.0,182.0,29229.33
1999,2.0,116171.0,174.0,27863.77
1998,3.3,150156.0,287.0,49171.55
2000,2.8,154530.0,243.0,38878.48
2008,2.9,207882.0,252.0,43308.13
2016,2.7,137264.0,235.0,47203.03
2013,2.7,59386.0,235.0,49287.13
2003,1.2,96200.0,104.0,15881.2
2006,3.1,276677.0,269.0,43850.29
2005,2.0,57069.0,174.0,35683.39
2008,2.5,122514.0,217.0,39026.54
2017,2.1,235677.0,182.0,35168.02
2010,2.6,80013.0,226.0,44792.23
1995,3.0,0.0,261.0,45428.04
2007,1.7,0.0,148.0,31557.24
2017,2.7,80289.0,235.0,47679.51
2015,2.1,31853.0,182.0,40007.31
2015,3.6,171858.0,313.0,54012.95
2007,1.6,133407.0,139.0,28330.4
1996,1.7,13308.0,148.0,28434.03
1998,2.2,40232.0,191.0,32162.29
2022,1.8,182007.0,156.0,31698.59
2000,2.3,129658.0,200.0,35966.1
2020,2.1,191682.0,182.0,33453.02
2021,2.6,175951.0,226.0,42059.67
2017,3.3,62474.0,287.0,56192.54
2021,2.6,164098.0,226.0,43338.86
1999,2.6,148143.0,226.0,38520.32
2019,1.7,21914.0,148.0,35386.55
1997,2.4,51901.0,208.0,37319.69
1995,2.2,241884.0,191.0,28355.21
1998,3.0,73618.0,261.0,47325.96
2019,1.9,140576.0,165.0,33451.94
2014,1.8,110467.0,156.0,29888.81
1996,2.8,129186.0,243.0,42863.04
2020,4.1,113775.0,356.0,62858.52
1999,2.4,168259.0,208.0,34533.18
1997,2.6,166950.0,226.0,36211.68
2023,3.3,125896.0,287.0,54490.44
2022,2.9,74776.0,252.0,51888.47
2023,2.9,91561.0,252.0,52082.29
2003,2.4,41204.0,208.0,37190.21
2014,2.4,103279.0,208.0,37771.81
2000,1.9,31679.0,165.0,28129.45
2012,2.9,130942.0,252.0,50484.13
2000,2.9,134800.0,252.0,47006.57
2013,3.1,170263.0,269.0,49163.07
2022,2.1,58996.0,182.0,36850.96
2006,3.2,62390.0,278.0,51016.77
2019,3.4,196235.0,295.0,50339.67
2005,1.5,51563.0,130.0,26313.19
1996,2.3,222561.0,200.0,28730.92
2009,3.4,73805.0,295.0,52445.7
2006,2.0,74155.0,174.0,34962.43
2006,2.9,162140.0,252.0,43952.82
2003,2.5,147470.0,217.0,39417.13
2015,2.8,202077.0,243.0,46805.72
2018,2.5,25435.0,217.0,45121.94
1996,3.1,146682.0,269.0,44595.56
2016,1.7,117701.0,148.0,32512.18
1997,1.8,66164.0,156.0,26333.58
2006,3.7,214074.0,321.0,57194.94
2022,4.2,131767.0,365.0,65340.11
2020,2.5,116858.0,217.0,42857.53
2010,3.9,142700.0,339.0,61382.01
2015,1.9,33582.0,165.0,32782.8
2022,2.1,57570.0,182.0,40369.58
2018,3.7,103369.0,321.0,61655.88
2020,3.1,135820.0,269.0,50618.75
1995,3.8,183732.0,330.0,52369.27
2015,2.9,75754.0,252.0,47422.26
1997,1.7,64335.0,148.0,22924.77
2014,2.7,145071.0,235.0,47367.18
1996,3.5,113205.0,304.0,51089.62
2003,2.4,23936.0,208.0,36583.15
2013,2.3,74081.0,200.0,39364.43
2009,2.9,110912.0,252.0,46948.7
2012,2.1,112290.0,182.0,33597.61
2020,2.7,124493.0,235.0,45742.92
2005,2.6,54984.0,226.0,44804.48
2019,2.1,113449.0,182.0,34968.54
2017,3.3,167354.0,287.0,52314.98
2010,3.0,0.0,261.0,47139.16
2016,2.2,105881.0,191.0,41793.91
2011,2.5,36901.0,217.0,44224.4
1999,2.3,118388.0,200.0,34178.97
2006,2.0,44761.0,174.0,32321.32
2005,1.1,126704.0,96.0,16329.81
2009,2.1,201332.0,182.0,31522.75
2021,2.0,71027.0,174.0,38579.31
1997,2.6,78278.0,226.0,37074.76
1995,2.9,96507.0,252.0,41710.39
2014,1.9,135934.0,165.0,33994.75
2023,2.8,69048.0,243.0,53405.79
2010,1.7,100989.0,148.0,30109.27
1996,2.4,86525.0,208.0,34266.96
1996,2.0,96674.0,174.0,29122.34
1997,3.1,136521.0,269.0,45989.82
2002,2.6,147553.0,226.0,38350.7
2018,2.4,46160.0,208.0,44645.42
2022,2.0,136325.0,174.0,34760.16
2009,2.2,277288.0,191.0,34898.67
2001,4.0,197211.0,347.0,58141.08
2000,2.1,87907.0,182.0,30993.91
2003,2.9,126595.0,252.0,45451.82
2014,2.4,118321.0,208.0,38221.52
2022,2.9,142973.0,252.0,49846.39
1995,3.2,98889.0,278.0,49878.62
2002,2.2,106543.0,191.0,31497.37
2017,3.1,83459.0,269.0,54902.43
2017,4.7,174772.0,408.0,71656.78
1997,3.0,135549.0,261.0,45431.01
1998,3.8,135928.0,330.0,54137.11
2020,2.9,180919.0,252.0,50365.61
2019,1.8,181659.0,156.0,29910.89
2009,2.7,172225.0,235.0,41240.85
2000,2.2,180158.0,191.0,29574.51
2009,2.0,198133.0,174.0,25918.6
2015,2.4,71669.0,208.0,39385.94
1997,2.4,105066.0,208.0,32049.06
2019,1.7,155447.0,148.0,26248.38
2015,4.7,75724.0,408.0,76754.99
2015,3.1,101837.0,269.0,54500.3
2008,2.7,129721.0,235.0,46333.52
2014,2.6,108493.0,226.0,41205.48
2008,3.5,123301.0,304.0,54632.86
1998,4.2,62730.0,365.0,66278.37
2006,3.0,118112.0,261.0,44311.94
2011,2.6,126701.0,226.0,44573.11
2001,3.7,200750.0,321.0,56165.86
2003,2.6,106569.0,226.0,36387.56
1997,2.8,87487.0,243.0,37204.69
2022,3.3,155647.0,287.0,54476.55
2007,2.2,0.0,191.0,40026.15
2009,0.8,104133.0,69.0,11952.51
2012,2.2,94314.0,191.0,33165.99
2013,3.1,133046.0,269.0,50182.68
1995,3.1,182311.0,269.0,44661.95
2000,3.6,197564.0,313.0,50746.73
2021,2.2,132347.0,191.0,37774.88
2021,3.8,42416.0,330.0,66570.69
2017,2.6,94291.0,226.0,43053.34
2021,3.0,99772.0,261.0,50313.55
2021,3.2,138361.0,278.0,54422.85
1996,1.4,122812.0,122.0,20543.17
2018,1.7,85585.0,148.0,31367.56
2008,1.7,57418.0,148.0,32503.35
2000,3.4,76571.0,295.0,53595.04
2008,2.3,74733.0,200.0,37390.53
1998,4.1,201079.0,356.0,56285.95
2015,2.5,81517.0,217.0,44952.09
2002,1.3,123007.0,113.0,22063.15
1997,2.0,168422.0,174.0,27702.91
2013,2.6,129745.0,226.0,43241.97
2008,2.9,65700.0,252.0,48725.47
2021,1.7,169254.0,148.0,33785.93
2014,3.0,137709.0,261.0,50609.44
2011,3.2,10726.0,278.0,55016.25
2019,2.0,182286.0,174.0,36006.57
